File,Game,Event Description,INPUT_A,OUTPUT_A,INPUT_B,OUTPUT_B,GT,Prediction
oqme57.mp4,Cyberpunk 2077,"(a) A shelf is rotating on top of other objects on the ground
(b) The shelf rolls off of the objects
(c) The shelf rolls up a crate
(d) The shelf falls onto the ground","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) A shelf is rotating on top of other objects on the ground
(b) The shelf rolls off of the objects
(c) The shelf rolls up a crate
(d) The shelf falls onto the ground

Which event is a bug?

A:According to the rules of the game","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "", the shelf can only roll off objects.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 9,
    ""prompt_tokens"": 85,
    ""total_tokens"": 94
  }
}","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) A shelf is rotating on top of other objects on the ground
(b) The shelf rolls off of the objects
(c) The shelf rolls up a crate
(d) The shelf falls onto the ground

Which event is a bug?

A:According to the rules of the game, the shelf can only roll off objects.
Among (a) through (d), the answer is","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "" c.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 106,
    ""total_tokens"": 108
  }
}",(a),c.
nnlere.mp4,Cyberpunk 2077,"(a) The player initiates a melee attack from behind an enemy
(b) The enemy disappears
(c) The enemy re-appears facing the player
(d) The enemy dies","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) The player initiates a melee attack from behind an enemy
(b) The enemy disappears
(c) The enemy re-appears facing the player
(d) The enemy dies

Which event is a bug?

A:According to the rules of the game","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "", the enemy can only disappear if the player doesn't attack them first, so the enemy that disappears will be facing the wrong direction.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 27,
    ""prompt_tokens"": 80,
    ""total_tokens"": 107
  }
}","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) The player initiates a melee attack from behind an enemy
(b) The enemy disappears
(c) The enemy re-appears facing the player
(d) The enemy dies

Which event is a bug?

A:According to the rules of the game, the enemy can only disappear if the player doesn't attack them first, so the enemy that disappears will be facing the wrong direction.
Among (a) through (d), the answer is","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "" c.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 119,
    ""total_tokens"": 121
  }
}",(b),c.
p6xm78.mp4,Cyberpunk 2077,"(a) The player crashes a motorbike into the pole of a traffic signal
(b) The player falls off of the motorbike
(c) The player mounts the motorbike which is upside down on the road
(d) The player's torso and head are in the ground","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) The player crashes a motorbike into the pole of a traffic signal
(b) The player falls off of the motorbike
(c) The player mounts the motorbike which is upside down on the road
(d) The player's torso and head are in the ground

Which event is a bug?

A:According to the rules of the game","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "", the player should be on the ground, not on the side of the road.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 17,
    ""prompt_tokens"": 98,
    ""total_tokens"": 115
  }
}","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) The player crashes a motorbike into the pole of a traffic signal
(b) The player falls off of the motorbike
(c) The player mounts the motorbike which is upside down on the road
(d) The player's torso and head are in the ground

Which event is a bug?

A:According to the rules of the game, the player should be on the ground, not on the side of the road.
Among (a) through (d), the answer is","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "" c.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 127,
    ""total_tokens"": 129
  }
}",(c),c.
ka7yth.mp4,Cyberpunk 2077,"(a) A car is driving next to a ledge
(b) The car drives over the ledge
(c) The car drives over the air
(d) The car drives back onto another ledge","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) A car is driving next to a ledge
(b) The car drives over the ledge
(c) The car drives over the air
(d) The car drives back onto another ledge

Which event is a bug?

A:According to the rules of the game","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "", the event that occurs when the car drives over the ledge is a bug.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 16,
    ""prompt_tokens"": 81,
    ""total_tokens"": 97
  }
}","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) A car is driving next to a ledge
(b) The car drives over the ledge
(c) The car drives over the air
(d) The car drives back onto another ledge

Which event is a bug?

A:According to the rules of the game, the event that occurs when the car drives over the ledge is a bug.
Among (a) through (d), the answer is","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "" c.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 109,
    ""total_tokens"": 111
  }
}",(c),c.
kae98l.mp4,Cyberpunk 2077,"(a) A car is driving towards a closed shipping container
(b) The car collides with the shipping container
(c) The car drives inside the wall of the shipping container
(d) The car is inside of the shipping container","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) A car is driving towards a closed shipping container
(b) The car collides with the shipping container
(c) The car drives inside the wall of the shipping container
(d) The car is inside of the shipping container

Which event is a bug?

A:According to the rules of the game","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "", the car should have been avoiding the closed shipping container as it came within range of it, but it decided to drive inside the wall of the shipping container.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 32,
    ""prompt_tokens"": 89,
    ""total_tokens"": 121
  }
}","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) A car is driving towards a closed shipping container
(b) The car collides with the shipping container
(c) The car drives inside the wall of the shipping container
(d) The car is inside of the shipping container

Which event is a bug?

A:According to the rules of the game, the car should have been avoiding the closed shipping container as it came within range of it, but it decided to drive inside the wall of the shipping container.
Among (a) through (d), the answer is","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "" d.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 133,
    ""total_tokens"": 135
  }
}",(c),d.
kbqzb0.mp4,Cyberpunk 2077,"(a) The player is driving a car towards another car on the road
(b) The player's car collides with the other car
(c) The player's car becomes entangled with the other car
(d) The player drives their car away from the other car","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) The player is driving a car towards another car on the road
(b) The player's car collides with the other car
(c) The player's car becomes entangled with the other car
(d) The player drives their car away from the other car

Which event is a bug?

A:According to the rules of the game","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "", the player's car should have been out of the way of the other car, as the latter was in the way of a onrushing traffic jam.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 32,
    ""prompt_tokens"": 96,
    ""total_tokens"": 128
  }
}","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) The player is driving a car towards another car on the road
(b) The player's car collides with the other car
(c) The player's car becomes entangled with the other car
(d) The player drives their car away from the other car

Which event is a bug?

A:According to the rules of the game, the player's car should have been out of the way of the other car, as the latter was in the way of a onrushing traffic jam.
Among (a) through (d), the answer is","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "" c.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 140,
    ""total_tokens"": 142
  }
}",(c),c.
kbwq31.mp4,Cyberpunk 2077,"(a) The player equips a sword in a menu
(b) The player exits the menu
(c) The player is holding up their empty hands
(d) The player attacks an enemy","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) The player equips a sword in a menu
(b) The player exits the menu
(c) The player is holding up their empty hands
(d) The player attacks an enemy

Which event is a bug?

A:According to the rules of the game","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "", the event \""b\"" can be used, but not both event \""c\"" and event \""d\"".""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 22,
    ""prompt_tokens"": 81,
    ""total_tokens"": 103
  }
}","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) The player equips a sword in a menu
(b) The player exits the menu
(c) The player is holding up their empty hands
(d) The player attacks an enemy

Which event is a bug?

A:According to the rules of the game, the event ""b"" can be used, but not both event ""c"" and event ""d"".
Among (a) through (d), the answer is","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "" c.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 115,
    ""total_tokens"": 117
  }
}",(c),c.
kc7eum.mp4,Cyberpunk 2077,"(a) The player walks up to a man
(b) A game information overlay pops up on the screen
(c) The player closes the overlay
(d) The man slides backwards while standing upright","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) The player walks up to a man
(b) A game information overlay pops up on the screen
(c) The player closes the overlay
(d) The man slides backwards while standing upright

Which event is a bug?

A:According to the rules of the game","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "", the man should be sliding backwards, not standing up.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 12,
    ""prompt_tokens"": 82,
    ""total_tokens"": 94
  }
}","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) The player walks up to a man
(b) A game information overlay pops up on the screen
(c) The player closes the overlay
(d) The man slides backwards while standing upright

Which event is a bug?

A:According to the rules of the game, the man should be sliding backwards, not standing up.
Among (a) through (d), the answer is","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "" c.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 106,
    ""total_tokens"": 108
  }
}",(d),c.
kcd6h0.mp4,Cyberpunk 2077,"(a) The player enters a car
(b) The player drives the car forwards
(c) The car is sent flying upwards into the sky
(d) The car lands on the ground","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) The player enters a car
(b) The player drives the car forwards
(c) The car is sent flying upwards into the sky
(d) The car lands on the ground

Which event is a bug?

A:According to the rules of the game","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "", the car should have been destroyed when it flew into the sky.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 14,
    ""prompt_tokens"": 80,
    ""total_tokens"": 94
  }
}","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) The player enters a car
(b) The player drives the car forwards
(c) The car is sent flying upwards into the sky
(d) The car lands on the ground

Which event is a bug?

A:According to the rules of the game, the car should have been destroyed when it flew into the sky.
Among (a) through (d), the answer is","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "" c.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 106,
    ""total_tokens"": 108
  }
}",(c),c.
kd3oxq.mp4,Cyberpunk 2077,"(a) The player drives their car forwards beside a stationary sports car
(b) The side of the player's car collides with the side of the sports car 
(c) The sports car is sent flying upwards and forwards in the air
(d) The sports car lands on the ground in front of several other cars","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) The player drives their car forwards beside a stationary sports car
(b) The side of the player's car collides with the side of the sports car 
(c) The sports car is sent flying upwards and forwards in the air
(d) The sports car lands on the ground in front of several other cars

Which event is a bug?

A:According to the rules of the game","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "", the side of the player's car collision is free from.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 13,
    ""prompt_tokens"": 107,
    ""total_tokens"": 120
  }
}","Q: In the Cyberpunk 2077 video game, the following sequence of events happened:

(a) The player drives their car forwards beside a stationary sports car
(b) The side of the player's car collides with the side of the sports car 
(c) The sports car is sent flying upwards and forwards in the air
(d) The sports car lands on the ground in front of several other cars

Which event is a bug?

A:According to the rules of the game, the side of the player's car collision is free from.
Among (a) through (d), the answer is","{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""logprobs"": null,
      ""text"": "" c.""
    }
  ],
  ""created"": -1,
  ""id"": ""anonymized"",
  ""model"": ""text-ada-001"",
  ""object"": ""text_completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 132,
    ""total_tokens"": 134
  }
}",(c),c.
